"agn_id","code","name","address_1","address_2","city","state","zip","phone","fax","url","rgn_id"
"1148","AZCALH","Arizona's Children Association of Lake Havasu","296 London Bridge Road","Unit A","Lake Havasu City","AZ","86403","928-680-4458","","arizonaschildren.org",""
"1149","PAJFS","Jewish Family Services/Adoption Links","3333 North Front Street","","Harrisburg","PA","17110","717-233-1681","717-234-8258","www.jfsofhbg.org",""
"1150","TNDCSWO","Dept of Children's Services Woodbury","325 Bryant Lane","","Woodbury","TN","37243","615-563-5182","615-563-5184","donna.nichols@state.tn.us","1007"
"1151","TNDCSN","Tennessee Dept of Children's Service","900 2nd Avenue North","","Nashville","TN","37243","615-253-5666","","","1007"
"1152","OHFCCS","Franklin County Children's Services","855 West Mound Street","","Columbus","OH","43205","","","","1007"
"1153","OKDHSN","Oklahoma Department of Human Services","631 E Robinson","","Norman","OK","73071","405-573-8382","405-573-8480","","1007"
"1154","OHDCJFS","Defiance County Dept of Job and Family Services","06879 Evansport Rd Suite A","PO Box 639","Defiance","OH","43512","419-782-3881","419-784-3249","","1007"
"1155","VTAHO","Angels' Haven Outreach","PO Box 53","","Monkton","VT","05469","802-453-5450","802-453-5450","","1007"
"1156","ILCS","Child Services","1550 West 88th Street","","Chicago","IL","60620","773-233-5100","733-233-6347","","1007"
"1157","TNDCSS","Dept of Children's Services Springfield","812 South Brown Street","","Springfield","TN","37172","615-382-2407","","","1007"
"1158","NHWHFC","New Hampshire Wide Horizons for Children","116 South River Road","","Bedford","NH","03111","603-792-2031","","","1007"
"1159","CFP","Community for People","22 McGrath Highway","Ste 202","Somerville","MA","02143-4504","","","",""
"1160","MDBF","The Barker Foundation","7979 Old Georgetown Rd","1st Floor","Bethesda","MD","20814","301-664-9664","301-664-9604","www.barkerfoundation.org","1007"
"1161","PAFODMH","Field of Dreams in PA","1221 Dotterer Rd","","Mill Hall","PA","17751","570-726-4310","","",""
"1162","PABNI","Best Nest, Inc.","1709 Washington Avenue","","Philadelphia","PA","19146","215-546-8060","","","1007"
"1163","NHFAPA","New Hampshire Foster & Adoptive Parent Association","PO Box 2802","","Concord","NH","03301","877-964-3272","","","1007"
"1164","FLHFPC","Heritage Family Preservation Center","4823 Silver Star Road","Suite 160","Orlando","FL","32808","407-292-7722","","",""
"1165","NJCCK","Cacholic Charities","499 Belgrove Drive","","Kearney","NJ","07302","201-246-7378","","","1007"
"1166","INPOC","Protect Our Children","PO Box 55449","","Indianapolis","IN","46205","317-927-7159","","","1007"
"1167","NYPCDSS","Putnam County Dept of Social Services","110 Old Route Six Center","Building Two","Carmel","NY","10512-2192","845-225-7040","845-225-8635","","1007"
"1168","TNDCS-HC","Hickman County DCS","108 Progress Center Plaza","","Centerville","TN","37033","931-796-4974","","","1007"
"1169","TNDCS-WC","Warren County DCS","1200 Belmont Drive","","McMinnville","TN","37100","931-473-1525","","","1007"
"1170","FLASS","Adoption Support Services","2431 Point O'Woods Ct","","Oviedo","FL","32765","407-366-6436","","www.adoptionsupportservices.com","1007"
"1171","MDDAS","Diakon Adoption Service","3805 N Charles St","","Baltimore","MD","21218","410-261-2853","410-261-2826","www.diakon.org","1007"
"1172","MDDHR","Maryland Department of Human Resources","PO Box 1419","","Hagerstown","MD","21740","240-420-2192","","",""
"1173","TNDCSM","TN Department of Children's Services- Memphis","170 North Main Street","","Memphis","TN","38103","901-578-4267","901-543-6477","",""
"1174","GAOWA","One World Adoption","420-B South Hill Street","","Buford","GA","30518","678-714-6612","","",""
"1175","PAEC","Every Child, Inc.","6401 Penn Avenue","Suite 300","Pittsburgh","PA","15206","412-287-6023","412-665-0755","","1007"
"1176","NHES","Easter Seals","147 Congress Street","","Portmouth","NH","03801","","","",""
"1177","FLCHSLC","Children's Home Society Lake City","1389 West US HWY 90","Suite 100","Lake City","FL","32055","386-758-5757","386-758-0485","",""
"1178","NJBCS","Bethany Christian Services- NJ","445 Godwin Avenue","","Haledon","NJ","07508","201-444-7775","","","1007"
"1179","FLOCOCWPB","Florida One Church One Child (West Palm Beach)","2300 Palm Beach Blvd","","West Palm Beach","FL","33409","561-242-5530","","","1007"
"1180","VTPF","Vermont Project Family","103 S. Main Street","","Waterbury","TN","05671-2401","802-241-2780","","","1007"
"1181","IACFI","Children and Families of Iowa","111 Avenue O West","No. 10","Fort Dodge","IA","50501","515-573-2193","513-573-2798","","1007"
"1182","MICFSCA","Child and Family Services, Capital Area","4287 Five Oaks Drive","","Lansing","MI","48911","517-882-4000","","","1007"
"1183","VALFSR","Lutheran Family Services of Richmond","4901 Dickens Road","Suite 115","Richmond","VA","23230","804-288-0122","804-288-0123","","1007"
"1184","NYACS","Admin. for Children's Services Off. of Parent Recr.- RRT","150 William Street","Room 5Q2","New York","NY","10038","212-676-9207","","",""
"1185","MISFFC","St Francis Family Center","17500 W 8 Mile","","Southfield","MI","48075","248-552-0750","248-552-9019","","1007"
"1186","WICCWA","Catholic Charities of Waukesha","741 North Grand Avenue","Suite 210","Waukesha","WI","53186","262-547-2463","262-547-8002","","1007"
"1187","PRAPPA","Asociaci?n Puertorrique?a de Padres Adoptivos, Inc","400 Calle Kalaf, Suite 106","","San Juan","PR","00918-1314","787-293-0091","","","1007"
"1188","PAPCVS","Presbyterian Children's Village Services","6517 Chester Avenue","","Philadelphia","PA","19142","215-730-2303","215-724-4958","","1007"
"1189","PADLSM","Diakon Lutheran Social Ministries- RRT","P. O. Box 4538","","Harrisburg","PA","17111","717-943-2169","","","1007"
"1190","MDBDSS","Baltimore County Department of Social Services","6401 York Road","","Baltimore","MD","21212","410-853-3187","410-853-3098","","1007"
"1191","RIAHSSA","Adoption Home Study Service Agency","PO Box 4824","","Rumford","RI","02914","401-434-1353","","","1007"
"1192","CSR","Children's Services of Roxbury","1147 Main Street","","Tewksbury","MA","01876","978-640-0089","","","1003"
"1193","NCSCSC","Stokes County Social Services","PO Box 30","","Danbury","NC","27016","336-593-2861","","","1007"
"1194","PABNW","Best Nest- Branch Office","325 Market Street","","Williamsport","PA","17701","570-321-9690","","",""
"1195","OHLBHAR","Little Bit of Heaven Adoption Referral","143 Edendale Road","","Portsmouth","OH","45662","740-456-6628","","","1007"
"1196","WIARW","Adoption Resources of Wisconsin","6682 West Greenfield Ave","","Milwaukee","WI","53214","414-475-1246","","","1007"
"1197","CFFC","Center for Family Connections","350 Cambridge Street","","Cambridge","MA","02141","617-547-0909","","http://www.kinnect.org",""
"1198","CTDCFMI","Department of Children and Families Middleton","121 Main Street","","Middleton","CT","06457","860-638-2100","","","1007"
"1199","AJNE","Adoption Journeys- (Northeast/Metro)","439 South Union St.","","Lawrence","MA","01843","978-687-5852","978-687-5857","",""
"1200","PATCDHS","Tioga County Dept. of Human Services","1873 Shumwayhill Road","","Wellsboro","PA","16901","800-242-5766","","","1007"
"1201","MDECDSS","Elkton County Dept of Social Services","110 Main Street","","Elkton","MD","21921","410-996-0178","","","1007"
"1202","MIBCS-MH","Bethany Christian Service - Madison Heights","30685 Barrington Street","","Madison Heights","MI","48071","248-414-4080","248-414-4085","www.bethanychristianservices.org","1007"
"1203","NYEBD","Evan B. Donaldson Institute","120 East 38th Street","","New York","NY","10016","212-925-4089","775-796-6592","http://www.adoptioninstitute.org",""
"1204","MTFCS","Montana Family & Child Services","2525 4th Avenue N","","Billings","MT","59101","406-657-3120","","","1007"
"1205","OHAGAPE","Agape, Inc","2100 South Rockhill Avenue","","Alliance","OH","44601","330-581-5942","","",""
"1206","SCAA_GR","Adoption Advocacy-Greenville","150 Executive Center Drive","Box 110","Greenville","SC","29615","864-329-8587","864-329-8522","www.adoptsc.com","1007"
"1207","CCS","Community Care Services/JRI","132 South Main St","","Berkley","MA","02780","508-821-7774","508-822-8312","","1004"
"1208","MDARC","Adoption Resource Center Inc","2208 Pleasant View Ave","","Catonsville","MD","21228","410-744-6393","","","1007"
"1209","ILCCL","Catholic Charities - Lombard","26 West St. Charles Rd","","Lombard","IL","60148","630-495-9850","","","1007"
"1210","PAAA","Adopt Abroad","1424 North 2nd St.","","Harrisburg","PA","17102","888-687-3644","888-344-6876","http://adopt-abroad.com/","1007"
"1211","PADASTOP","Diakon Adoption Services, Topton","1 South Home Avenue","","Topton","PA","19562","610-682-1504","","","1007"
"1212","FLISI","Intervdention Services Inc.","1636 Fiske Blvd So","","Rockledge","FL","32955","321-634-6047","321-634-6525","","1007"
"1213","MDDSS","Dept of Social Services Charles County","200 Kent Ave","","La Plata","MD","20693","301-392-6400","","","1007"
"1214","HLWBO","Home for Little Wanderers- Corporate Offices","271 Huntington Avenue","","Boston","MA","02115","617-267-3700","617-267-8142","www.thehome.org",""
"1215","MENTOR","Mentor","280 Bridge Street","Suite 201","Dedham","MA","02026","781-407-0470","","","1005"
"1216","MEMAPSBO","Maine Adoption Placement Services- Boston","400 Commonwealth Avenue","","Boston","MA","02215","617-267-2222","","",""
"1217","MDHCDSS","Howard County DSS","7121 Columbia Gateway Dr","","Columbia","MD","21046","410-872-8835","","","1007"
"1218","PACSSH","Cathollic Social Services of Hazleton","214 W Walnut St","","Hazleton","PA","18201","570-455-1521","","","1007"
"1219","PAECCYA","Elk County Children & Youth Agency","300 Center St","Court House Annex","Ridgway","PA","15853","814-776-1553","","","1007"
"1220","NYAEA","NY Adoption Exchange Association","820 Prospect Place","","Brooklyn","NY","11216","347-365-1763","801-289-7792","rpratt@adoptea.org",""
"1221","YOUINC","You, Inc.","172 Lincoln Street","","Worcester","MA","01605","508-770-0511","","","1001"
"1222","GAHGK","Homes for Georgia's Kids-RRT","6645 Peachtree Dunwoody Road","","Atlanta","GA","30328","770-455-7111","","",""
"1223","AFCM","Silver Linings Mentoring","727 Atlantic Avenue","3rd Floor","Boston","MA","02111","617-224-1300","617-451-1025","http://silverliningmentoring.org/",""
"1224","COCAI","Commonwealth Adoptions International","3979 East Arapahoe Road","Suite 100","Centennial","CO","80122","303-733-7170","","",""
"1225","NJDCYF","NJ Dept of Children, Youth & Families","One Harmon Meadow Blvd","Gateway Plaza, 4th Floor","Secaucus","NJ","07094","201-865-4101","201-864-4014","","1007"
"1226","MAREWEST","MARE","c/o DCF Western Regional","140 High Street, 5th Floor","Springfield","MA","01105","413-452-3431","","",""
"1227","RCDSS","Rensselaer County DSS","137 Bloomingrove Dr","","Troy","NY","12180","518-283-2000","","","1007"
"1228","NYDHSR","Department of Human Services of Rochester","111 Westfall Road","Room 418","Rochester","NY","14620","585-753-6057","585-753-6649","","1007"
"1229","CTRA","Rainbow Adoption","29 W Main St","Suite 101","Avon","CT","06001","860-677-0032","","rainbow03@sbcglobal.net","1007"
"1230","TNCC","Catholic Charities of Tennessee","30 White Bridge Road","","Nashville","TN","37205","615-352-3087","","","1007"
"1231","NYYGH","You Gotta Believe - Holtsville","150A Long Island Avenue","","Holtsville","NY","11742","631-654-7970","631-654-7980","","1007"
"1232","MIAOW","Adoption Option Worldwide, Inc.","5745 West Maple","#214","West Bloomfield","MI","48322","248-855-2813","","",""
"1233","OHSFFC","Synergy Family Foster Care Inc.","PO Box 875","","Chillicothe","OH","45601","740-779-6636","740-779-6891","",""
"1234","COLAIAA","Littlest Angel International Adoption Agency","518 28 Road","Suite B106","Grand Junction","CO","81501","970-243-3202","970-928-2020","www.angels.com","1007"
"1235","TXCC","Children's Connections","2514 82nd Street","Suite G","Lubbock","TX","79423","800-456-4862","806-745-7350","www.childrensconnections.org","1007"
"1236","ncchsh","Children's Home Society of Henderson","PO Box 844","","Henderson","NC","27536","252-430-6211","252-430-6811","http://www.chsnc.org/ProgramsandServices/AdoptionFosterCare.aspx","1007"
"1237","FLFSS","Family Support Services of North Florida, Inc.","4057 Carmichael Ave","Bldg 3000, Suite 101","Jacksonville","FL","32207","904-421-5800","904-421-5801","","1007"
"1238","NCYF","Northeast Center for Youth and Families, Inc","203 East Street","","Easthampton","MA","10207","413-529-7777","413-529-7776","","1008"
"1239","NYJCDSS","Jefferson County DSS","250 Arsenal Street","","Watertown","NY","13601","315-785-3240","","","1007"
"1240","NYDSSSC","Saratoga County DSS","152 West High St","","Baliston Spa","NY","12020","518-884-4157","518-884-4199","","1007"
"1241","NYUSAS","USAdoption Solutions Inc","301 South Allen Street","","Albany","NY","12208","","","","1007"
"1242","NYDSSO","Otsego County DSS","197 Main Street","","Cooperstown","NY","13326","607-547-4355","","",""
"1243","VATUC","The UpCenter","6350 Center Dr","Building 5, Suite 215","Norfolk","VA","23502","757-965-8672","","www.theupcenter.org","1007"
"1244","PACAS","Children's Aid Society Clearfield","1008 South Second Street","","Clearfield","PA","16830","814-765-2686","","www.childaid.org","1007"
"1245","CRI","Community Residences, Inc.","732 West Street","","Southington","CT","06489","860-621-7600","","www.criinc.org","1007"
"1246","WILSSE","Lutheran Social Serives","1320 W Clairemont Ave, Suite 100","","Eau Claire","WI","54701","715-552-2468","715-833-9466","","1007"
"1247","MNGCAA","God's Children Adoption Agency, Inc.","23592 Ridgewood Circle","","Fergus Falls","MN","56537","701-361-9734","","","1007"
"1248","LFAPA","Louisiana Foster and Adoptive Parent Association","1525 Fairfield Avenue","","Shreveport","LA","71101","318-676-7100","318-676-7084","http://www.lfapainc.org/index.asp","1007"
"1249","mtcssm","Catholic Social Services of Montana","1048 North 30th Street","","Billings","MT","59101","406-252-3399","","catholicsocialservicesofmontana.org","1007"
"1250","TXOCOC","Texas One Church One Child","2860 Evans Avenue","","Fort Worth","TX","76104","817-923-4441","","","1007"
"1251","LADSSSHREV","Department of Social Services of Shrevesport Louisiana","1525 fairfield Avenue","","shrevesport","LA","71101","318-676-7100","","","1007"
"1252","LASRHD","Shreveport Region Home Development","1525 Fairfield Office Building","","Shreveport","LA","71101","","","","1007"
"1253","KYAA","Adoption Assistance, Inc.","510 Maple Avenue","","Danville","KY","40422","859-236-2761","859-936-9945","www.adoptionassistance.com","1007"
"1254","PAFCC","Families Caring for Children","96 Front Street","","Nanticoke","PA","18634","800-304-9779","570-735-9083","","1007"
"1255","IDANBAA","A New Beginning Adoption Agency","9703 W. Usick Road","","Boise","ID","83704","208-939-3865","208-939-3869","www.adoptanewbeginning.org","1007"
"1256","NMANEW","ANEW","3117 Silver Avenue Southeast","","Albuquerque","NM","87106","505-610-9024","","www.anewadoption.org","1007"
"1257","GARAA","Roots Adoption Agency","1007 Virginia Avenue","Suite 100","Hapeville","GA","30354","404-209-7077","404-209-7277","www.rootsadopt.org","1007"
